,0
0,0.0011060812271557348
1,0.0006253488228260372
2,0.0011060812271557348
3,0.001067431160991726
4,0.0009116460994370092
5,0.0007685480064952419
6,0.0013580015748906407
7,0.0010087238114172864
8,0.0008603736278209338
9,0.0008918003398723459
10,0.001026824859637446
11,0.0009938337104911548
12,0.0009214075382491463
13,0.0010087238114172864
14,0.0010162522234933508
15,0.0010162522234933508
16,0.0011651689528988439
17,0.0008786346746870087
18,0.001042208729461738
19,0.0011110929768439926
20,0.0010277769470612378
21,0.001418969708031832
22,0.001663475627921548
23,0.0011071067182237115
24,0.001402530984298962
25,0.001402530984298962
26,0.0016389363822270197
27,0.0016367964868107487
28,0.001245261871337173
29,0.0013818358147405028
30,0.0009391853689031668
31,0.0008151725071515976
32,0.0012571080627949826
33,0.0012473801255667952
34,0.0012625933950470465
35,0.001400788804169197
36,0.0010072827473265613
37,0.0008517116133599657
38,0.0011350774246299247
39,0.00108245621761895
40,0.0013879677462440064
41,0.0011455037512641448
42,0.001192990402639708
43,0.0007112849241823342
44,0.0013966123924637468
45,0.001373119445808224
46,0.0013070859988531804
47,0.0014006146245458464
48,0.001104665521055505
49,0.001149258268135488
50,0.001218868504292205
51,0.0010647064386870367
52,0.0011186754778976763
53,0.0013359466381360958
54,0.0012830675506956722
55,0.001343145965622546
56,0.0013734333016862982
57,0.0010780921867723484
58,0.0013907883353748316
59,0.0013072159283328986
60,0.0013563739024388631
61,0.001330832882046254
62,0.0013105350106563144
63,0.0013468623833956493
64,0.0014616080738774496
65,0.0013601577802882295
66,0.0012469912314300954
67,0.00127511308405487
68,0.0013400870132214632
69,0.0013500851472633862
70,0.0012469912314300954
71,0.0013684030626943634
72,0.0013269737341419887
73,0.0012776449746369038
74,0.0013316397536094207
75,0.0013070071909238893
76,0.0013666179347261282
77,0.0012749393855371071
78,0.001294035681013767
79,0.0013198549283637412
80,0.0015049532945694067
81,0.0012779284080847906
82,0.001324629052148371
83,0.0013955406682467882
84,0.001632769738699303
85,0.0012406632953515112
86,0.0012871670764824394
87,0.0009867380390736326
88,0.0010704385922897556
89,0.0012681720014686216
90,0.001248198723024058
91,0.001369186455630673
92,0.0010380949963631635
